protein_name	target_gene	n_cells	mean_score	control_mean_score	effect_size_vs_control	p_value	q_value	direction	block_support	direction_stability
CD309	PTMA	635	-0.036262808857219574	-0.0010339022115077772	-0.035228906645711794	0.07404436309895053	0.6515451793096169	down	0.6666666666666666	0.6666666666666666
CD309	PUF60	234	0.033622508410561504	-0.0010339022115077772	0.034656410622069284	0.39375345561595554	0.88382299145826	up	0.6666666666666666	0.6666666666666666
CD309	PYGB	581	0.018372939990143562	-0.0010339022115077772	0.01940684220165134	0.3959746256963106	0.88382299145826	up	0.6666666666666666	0.6666666666666666
CD309	RAB27A	680	-0.0016681908090068877	-0.0010339022115077772	-0.0006342885974991105	0.9758685752580671	0.9899259035530263	down	0.3333333333333333	0.3333333333333333
CD309	RACK1	36	-0.07513199545294623	-0.0010339022115077772	-0.07409809324143846	0.344474142758723	0.88382299145826	down	1.0	1.0
CD309	RB1	789	-0.009775435965831157	-0.0010339022115077772	-0.00874153375432338	0.6476833894273482	0.9598199626453473	down	0.3333333333333333	0.3333333333333333
CD309	RBP7	704	0.03300631277431592	-0.0010339022115077772	0.0340402149858237	0.11564610862747182	0.6528514786322439	up	0.6666666666666666	0.6666666666666666
CD309	RNASEH2A	309	0.08635744438256868	-0.0010339022115077772	0.08739134659407645	0.006942032289591689	0.18974888258217282	up	1.0	1.0
CD309	RNF213	624	-0.00586261339286462	-0.0010339022115077772	-0.004828711181356843	0.8182265724418777	0.9617556013834069	down	0.6666666666666666	0.6666666666666666
CD309	ROMO1	151	-0.006930550976739859	-0.0010339022115077772	-0.005896648765232082	0.889049515527162	0.981826080438603	down	0.3333333333333333	0.3333333333333333
CD309	RPSA	331	0.027311135566916066	-0.0010339022115077772	0.028345037778423843	0.3739237307104569	0.88382299145826	up	1.0	1.0
CD309	RRS1	195	0.01409435019326143	-0.0010339022115077772	0.015128252404769206	0.702160566186952	0.9617556013834069	up	0.3333333333333333	0.3333333333333333
CD309	RTP4	822	0.029938056408563462	-0.0010339022115077772	0.030971958620071238	0.10923671332462445	0.6528514786322439	up	1.0	1.0
CD309	RUVBL2	66	-0.00502231272809804	-0.0010339022115077772	-0.003988410516590263	0.9526886012608802	0.9899259035530263	down	0.3333333333333333	0.3333333333333333
CD309	S100A6	648	0.019528507018364734	-0.0010339022115077772	0.02056240922987251	0.38410773381636065	0.88382299145826	up	1.0	1.0
CD309	S100B	682	0.040609415717991065	-0.0010339022115077772	0.041643317929498845	0.06325731554464441	0.622451984959301	up	1.0	1.0
CD309	SAE1	94	0.17807432002846885	-0.0010339022115077772	0.17910822223997663	0.021338646042814182	0.37495049475230635	up	0.6666666666666666	0.6666666666666666
CD309	SAT1	605	0.036816591583365615	-0.0010339022115077772	0.037850493794873395	0.10821242510856285	0.6528514786322439	up	0.6666666666666666	0.6666666666666666
CD309	SCARB2	645	-0.013786530471062737	-0.0010339022115077772	-0.01275262825955496	0.5468724652176069	0.9296003152724005	down	0.3333333333333333	0.3333333333333333
CD309	SDC3	753	0.020189325467377076	-0.0010339022115077772	0.021223227678884852	0.30175077010808815	0.8792199283825263	up	0.6666666666666666	0.6666666666666666
CD309	SDCBP	683	0.005789686991213288	-0.0010339022115077772	0.006823589202721065	0.7502154059203449	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	SEC11C	656	-0.005191923790989525	-0.0010339022115077772	-0.004158021579481748	0.841215400614278	0.962506923493546	down	0.3333333333333333	0.3333333333333333
CD309	SERPINA3	565	0.03604626420215295	-0.0010339022115077772	0.03708016641366073	0.1353472577652213	0.6528514786322439	up	1.0	1.0
CD309	SERPINE2	558	-0.03253362957899444	-0.0010339022115077772	-0.03149972736748666	0.17547397941518775	0.7442517057954514	down	0.6666666666666666	0.6666666666666666
CD309	SERPINF1	659	-0.0017999063526186131	-0.0010339022115077772	-0.0007660041411108359	0.9705695561630916	0.9899259035530263	down	0.6666666666666666	0.6666666666666666
CD309	SET	485	0.017982504577837788	-0.0010339022115077772	0.019016406789345564	0.44978987462339526	0.892325073849639	up	0.6666666666666666	0.6666666666666666
CD309	SGK1	606	-0.005524952686013005	-0.0010339022115077772	-0.0044910504745052275	0.8346643976209074	0.9617556013834069	down	0.6666666666666666	0.6666666666666666
CD309	SHMT2	488	-0.0344518462907071	-0.0010339022115077772	-0.03341794407919932	0.1498115222265074	0.6802977308864054	down	0.6666666666666666	0.6666666666666666
CD309	SINHCAF	402	0.05870553042759982	-0.0010339022115077772	0.0597394326391076	0.04416073800811635	0.4937973431816646	up	0.6666666666666666	0.6666666666666666
CD309	SLC19A1	496	-0.03553233193725524	-0.0010339022115077772	-0.03449842972574746	0.14476126333582584	0.6802977308864054	down	1.0	1.0
CD309	SLC22A18	858	0.017260545664697743	-0.0010339022115077772	0.01829444787620552	0.3249529713020737	0.8792199283825263	up	1.0	1.0
CD309	SLC25A13	662	-0.027543721795515955	-0.0010339022115077772	-0.02650981958400818	0.1806060913789442	0.7530355674444114	down	0.6666666666666666	0.6666666666666666
CD309	SLC26A2	677	0.005172343266857265	-0.0010339022115077772	0.006206245478365042	0.7565904213436154	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	SLC5A3	709	0.01791972559672439	-0.0010339022115077772	0.018953627808232166	0.3469158262593467	0.88382299145826	up	1.0	1.0
CD309	SLC7A5P1	602	-0.007947882437791704	-0.0010339022115077772	-0.006913980226283927	0.7581241003727017	0.9617556013834069	down	0.3333333333333333	0.3333333333333333
CD309	SLIRP	448	0.005009610083746281	-0.0010339022115077772	0.006043512295254058	0.8022674359543795	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	SMAD3	719	-0.0052963703897801	-0.0010339022115077772	-0.004262468178272322	0.8179056986510589	0.9617556013834069	down	0.6666666666666666	0.6666666666666666
CD309	SMAD4	644	0.04326617264158083	-0.0010339022115077772	0.04430007485308861	0.05092425221404683	0.5430882563815969	up	0.6666666666666666	0.6666666666666666
CD309	SNHG6	535	-0.02414634873895747	-0.0010339022115077772	-0.023112446527449693	0.2878036381506395	0.8792199283825263	down	0.3333333333333333	0.3333333333333333
CD309	SNRPE	42	0.09689320215103787	-0.0010339022115077772	0.09792710436254565	0.2918315346062943	0.8792199283825263	up	1.0	1.0
CD309	SNRPF	37	-0.11188506123874933	-0.0010339022115077772	-0.11085115902724156	0.11216802711426203	0.6528514786322439	down	0.6666666666666666	0.6666666666666666
CD309	SNRPG	83	0.05335923622924451	-0.0010339022115077772	0.05439313844075229	0.4278892873390303	0.88382299145826	up	0.6666666666666666	0.6666666666666666
CD309	SOX4	670	0.01907415534705378	-0.0010339022115077772	0.020108057558561557	0.3411191245782781	0.88382299145826	up	0.6666666666666666	0.6666666666666666
CD309	SP100	618	-0.028681735558167037	-0.0010339022115077772	-0.02764783334665926	0.1863030905285042	0.7590540465774437	down	0.3333333333333333	0.3333333333333333
CD309	SPESP1	642	-0.018876350093082774	-0.0010339022115077772	-0.017842447881574998	0.37938933171371125	0.88382299145826	down	0.3333333333333333	0.3333333333333333
CD309	SPINT1	625	0.026154080785194572	-0.0010339022115077772	0.02718798299670235	0.260109074501574	0.8792199283825263	up	1.0	1.0
CD309	SSR2	455	-0.01604213133074351	-0.0010339022115077772	-0.015008229119235734	0.5164209950980833	0.9296003152724005	down	0.6666666666666666	0.6666666666666666
CD309	ST3GAL6-AS1	640	-0.01011820244551639	-0.0010339022115077772	-0.009084300234008611	0.6633743732831294	0.9617556013834069	down	0.6666666666666666	0.6666666666666666
CD309	ST6GALNAC2	474	-0.0002791724645214008	-0.0010339022115077772	0.0007547297469863764	0.9761687728720091	0.9899259035530263	up	0.3333333333333333	0.3333333333333333
CD309	STAT1	719	-0.08338961091446863	-0.0010339022115077772	-0.08235570870296086	6.124903621162275e-06	0.00030134525816118395	down	1.0	1.0
CD309	STAT3	539	-0.047797677395435695	-0.0010339022115077772	-0.046763775183927915	0.03109880608532079	0.418425825576616	down	0.6666666666666666	0.6666666666666666
CD309	STOM	674	0.03485386559815185	-0.0010339022115077772	0.03588776780965963	0.09964672946525262	0.6528514786322439	up	1.0	1.0
CD309	STX7	607	0.011492170122559485	-0.0010339022115077772	0.012526072334067263	0.573483578602292	0.9296003152724005	up	0.6666666666666666	0.6666666666666666
CD309	TAPBP	530	-0.01267396655079664	-0.0010339022115077772	-0.011640064339288863	0.6134270575124445	0.9490758248305745	down	1.0	1.0
CD309	TAPBPL	635	-0.003821398583542444	-0.0010339022115077772	-0.002787496372034667	0.9034515383430997	0.981826080438603	down	0.3333333333333333	0.3333333333333333
CD309	TFAP2A	611	0.0033332687148731038	-0.0010339022115077772	0.004367170926380881	0.8366491816912565	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	TGFB1	715	-0.005536161095376941	-0.0010339022115077772	-0.004502258883869164	0.8257511581146131	0.9617556013834069	down	0.3333333333333333	0.3333333333333333
CD309	TIMM50	341	0.015037888673919924	-0.0010339022115077772	0.016071790885427702	0.5829131100325831	0.9296003152724005	up	1.0	1.0
CD309	TIMP1	615	-0.023755998664115024	-0.0010339022115077772	-0.022722096452607247	0.3078957724859068	0.8792199283825263	down	0.3333333333333333	0.3333333333333333
CD309	TIMP2	466	0.035765602899276626	-0.0010339022115077772	0.036799505110784406	0.13272613778823966	0.6528514786322439	up	1.0	1.0
CD309	TIMP3	511	0.020101026966380317	-0.0010339022115077772	0.021134929177888093	0.4355626536520695	0.88382299145826	up	1.0	1.0
CD309	TM4SF1	599	-0.034429509022443586	-0.0010339022115077772	-0.033395606810935806	0.12588162635470818	0.6528514786322439	down	0.6666666666666666	0.6666666666666666
CD309	TMED10	163	0.00863503637212544	-0.0010339022115077772	0.009668938583633217	0.8249421812864903	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	TMEM173	583	-0.008313248540798079	-0.0010339022115077772	-0.0072793463292903015	0.7366912099437493	0.9617556013834069	down	0.3333333333333333	0.3333333333333333
CD309	TOP1MT	537	0.0013486862269151871	-0.0010339022115077772	0.0023825884384229643	0.9185695776233539	0.981826080438603	up	0.6666666666666666	0.6666666666666666
CD309	TP53	554	0.021207629353283727	-0.0010339022115077772	0.022241531564791504	0.3173696900755831	0.8792199283825263	up	1.0	1.0
CD309	TPP1	562	-0.011789524814285031	-0.0010339022115077772	-0.010755622602777255	0.6377247478541537	0.9589089420720701	down	0.3333333333333333	0.3333333333333333
CD309	TPRKB	172	0.030656184993256327	-0.0010339022115077772	0.03169008720476411	0.4304901796612348	0.88382299145826	up	0.6666666666666666	0.6666666666666666
CD309	TRIM22	450	0.039790719084969665	-0.0010339022115077772	0.040824621296477445	0.15209908617378984	0.6802977308864054	up	0.6666666666666666	0.6666666666666666
CD309	TSC22D3	681	0.002174511172724934	-0.0010339022115077772	0.003208413384232711	0.8804328136769145	0.980029285812312	up	0.6666666666666666	0.6666666666666666
CD309	TTLL1	673	0.003880307660528216	-0.0010339022115077772	0.004914209872035993	0.8185581506701596	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	TXNDC17	498	0.015231190725723737	-0.0010339022115077772	0.016265092937231513	0.5032513306597443	0.9296003152724005	up	0.6666666666666666	0.6666666666666666
CD309	TYR	665	0.028342059589830926	-0.0010339022115077772	0.029375961801338703	0.16294747091070416	0.7158049615005933	up	1.0	1.0
CD309	UBA52	42	0.12922883925761883	-0.0010339022115077772	0.13026274146912661	0.19111480465302538	0.7590540465774437	up	0.6666666666666666	0.6666666666666666
CD309	UBC	226	0.023744120862487558	-0.0010339022115077772	0.024778023073995334	0.45644919653006066	0.8982920187711594	up	0.6666666666666666	0.6666666666666666
CD309	UCN2	473	-0.022482107841018648	-0.0010339022115077772	-0.021448205629510872	0.37387876771685313	0.88382299145826	down	0.6666666666666666	0.6666666666666666
CD309	UQCRFS1	299	0.008953424786248184	-0.0010339022115077772	0.009987326997755962	0.7624557023014117	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	UQCRH	216	0.016785060400283852	-0.0010339022115077772	0.01781896261179163	0.6425975153604537	0.9589089420720701	up	0.6666666666666666	0.6666666666666666
CD309	VAT1	425	-0.003946991005123183	-0.0010339022115077772	-0.0029130887936154055	0.9149508395536227	0.981826080438603	down	0.3333333333333333	0.3333333333333333
CD309	VDAC2	595	0.02536441053501023	-0.0010339022115077772	0.026398312746518007	0.2669490677581389	0.8792199283825263	up	1.0	1.0
CD309	WBP2	605	0.005819606845400451	-0.0010339022115077772	0.006853509056908228	0.76287447608524	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	WNT7A	606	0.0049567199405861975	-0.0010339022115077772	0.005990622152093975	0.7765245876885093	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	XAGE1A	403	0.0137342651755358	-0.0010339022115077772	0.014768167387043576	0.5851644204664793	0.9296003152724005	up	0.6666666666666666	0.6666666666666666
CD309	control	34577	-0.0010339022115077772	-0.0010339022115077772	0.0	1.0	1.0	flat		
CD44	A2M	1331	-0.01647049661137	0.0033137024987936916	-0.019784199110163693	0.2161760329743077	0.6730120770799201	down	0.6666666666666666	0.6666666666666666
CD44	ACSL3	596	-0.015412014397057156	0.0033137024987936916	-0.018725716895850848	0.43530741522730665	0.7772198283256166	down	1.0	1.0
CD44	ACTA2	1458	-0.0007943879241465525	0.0033137024987936916	-0.0041080904229402445	0.7922076091297278	0.9274828825524848	down	0.6666666666666666	0.6666666666666666
CD44	AEBP1	1302	-0.02847512904834843	0.0033137024987936916	-0.03178883154714212	0.05437549445789232	0.3429838881190131	down	1.0	1.0
CD44	AGA	1116	-0.017661675525806376	0.0033137024987936916	-0.020975378024600068	0.22839461929211652	0.6730120770799201	down	0.3333333333333333	0.3333333333333333
CD44	AHCY	88	-0.025780295885907464	0.0033137024987936916	-0.029093998384701156	0.6957408589747589	0.920173394127907	down	1.0	1.0
CD44	AHNAK	1058	-0.032572314721426715	0.0033137024987936916	-0.035886017220220404	0.052520937604605654	0.3429838881190131	down	1.0	1.0
CD44	APOC2	1137	0.030064080843171633	0.0033137024987936916	0.02675037834437794	0.10939206690987595	0.5276558521535193	up	1.0	1.0
CD44	APOD	1113	0.018588206173495346	0.0033137024987936916	0.015274503674701654	0.4016087731648761	0.7658585906865079	up	0.3333333333333333	0.3333333333333333
CD44	APOE	1127	0.011258762125667572	0.0033137024987936916	0.00794505962687388	0.6530409198406861	0.8999837444554624	up	0.3333333333333333	0.3333333333333333
CD44	ARMC6	907	0.04097654362064472	0.0033137024987936916	0.03766284112185103	0.04962392606019193	0.33909682807797814	up	1.0	1.0
CD44	ATP1A1	47	-0.08925617962399754	0.0033137024987936916	-0.09256988212279123	0.36579522111897134	0.7658585906865079	down	1.0	1.0
CD44	ATP1B1	1122	-0.01837763483590544	0.0033137024987936916	-0.02169133733469913	0.2455480471591094	0.6772116737857745	down	1.0	1.0
CD44	ATP5MD	610	-0.0029061715109774773	0.0033137024987936916	-0.0062198740097711685	0.7858877501009458	0.9274828825524848	down	0.3333333333333333	0.3333333333333333
CD44	B2M	1379	0.00021949479624277	0.0033137024987936916	-0.003094207702550922	0.8409786922978717	0.9489943041526442	down	0.6666666666666666	0.6666666666666666
CD44	BOLA2	683	0.008554501812644286	0.0033137024987936916	0.005240799313850594	0.8093539073690401	0.9274828825524848	up	0.3333333333333333	0.3333333333333333
CD44	BOLA2B	678	-0.01568898374780743	0.0033137024987936916	-0.019002686246601123	0.3877381936426205	0.7658585906865079	down	0.6666666666666666	0.6666666666666666
CD44	BZW2	973	0.0016938013252031756	0.0033137024987936916	-0.001619901173590516	0.9321056184842191	0.987819890118815	down	0.3333333333333333	0.3333333333333333
CD44	C19orf48	1126	-0.013899765262786504	0.0033137024987936916	-0.017213467761580194	0.3176653943678358	0.7426908220487097	down	0.6666666666666666	0.6666666666666666
CD44	C1QBP	673	0.039284941798810084	0.0033137024987936916	0.035971239300016396	0.09409005636967605	0.5004037952780952	up	1.0	1.0
CD44	C6orf226	1015	0.03336050163123706	0.0033137024987936916	0.03004679913244337	0.10204979488355065	0.5020849908270693	up	1.0	1.0
CD44	CCND1	643	0.11896635853086195	0.0033137024987936916	0.11565265603206826	3.6161422556272575e-07	4.447854974421527e-05	up	1.0	1.0
CD44	CCND2	1015	0.010516359161366062	0.0033137024987936916	0.00720265666257237	0.6912689078393921	0.9192008179918403	up	0.3333333333333333	0.3333333333333333
CD44	CCR10	988	-0.008586847734632011	0.0033137024987936916	-0.011900550233425703	0.5184863907929471	0.8329724495224813	down	1.0	1.0
CD44	CCT3	190	0.007831770635918247	0.0033137024987936916	0.004518068137124555	0.9174748896777785	0.987819890118815	up	0.6666666666666666	0.6666666666666666
CD44	CCT6A	56	-0.0390310690087397	0.0033137024987936916	-0.04234477150753339	0.6061602448099738	0.8720200013055763	down	0.6666666666666666	0.6666666666666666
CD44	CD151	998	0.015239751296105039	0.0033137024987936916	0.011926048797311347	0.5062113806713013	0.8329724495224813	up	0.6666666666666666	0.6666666666666666
CD44	CD274	1222	-0.006171183818664437	0.0033137024987936916	-0.009484886317458129	0.5693623097137688	0.8519172992763204	down	0.3333333333333333	0.3333333333333333
CD44	CD44	1193	-0.7845151328374769	0.0033137024987936916	-0.7878288353362706	7.1387835042939775e-65	1.7561407420563184e-62	down	1.0	1.0
CD44	CD47	1033	-0.006484408463372871	0.0033137024987936916	-0.009798110962166562	0.5888340371939813	0.8571193677498189	down	0.6666666666666666	0.6666666666666666
CD44	CD58	1166	-0.03474337693886398	0.0033137024987936916	-0.03805707943765767	0.025385055874521355	0.2312860646345279	down	1.0	1.0
CD44	CD59	1238	0.017179816404340575	0.0033137024987936916	0.013866113905546883	0.3953430456366194	0.7658585906865079	up	0.6666666666666666	0.6666666666666666
